dataset,diversity_fn,repulsion_weight,n_models,accept_rate,eps,mcmc_pred_hamming,ellipsoid_pred_hamming_avg,ellipsoid_pred_hamming_std,mcmc_support_hamming,ellipsoid_support_hamming_avg,ellipsoid_support_hamming_std,mcmc_weight_l1,ellipsoid_weight_l1_avg,ellipsoid_weight_l1_std,mcmc_shape_l1,ellipsoid_shape_l1_avg,ellipsoid_shape_l1_std,mcmc_monotonicity_entropy,ellipsoid_monotonicity_entropy_avg,ellipsoid_monotonicity_entropy_std,n_ellipsoids,runtime_s
student_binarized,prediction_hamming,0.0001,491,0.4111,0.05,0.04487371216534904,0.03053796476493218,0.007465912132701724,0.32729909343234914,0.0,0.0,0.28176616443273783,0.08066929110190256,0.023844211122687805,0.4924723286967946,0.15181961358713458,0.049162171272106585,0.3336031704318318,0.1487680282360464,0.09303046932153493,41,131.7976257801056
student_binarized,prediction_hamming,0.001,613,0.4005,0.05,0.04291631835753142,0.028245598565386543,0.00708359055210002,0.304848928877333,0.0,0.0,0.269514459967008,0.07375641039128804,0.02261317945937495,0.4681074567281392,0.14044257136458524,0.049322999388936396,0.3055403085670251,0.12213784031615818,0.09379478976876862,47,116.1752393245697
student_binarized,prediction_hamming,0.01,696,0.4402,0.05,0.045500669758014325,0.029382637062047114,0.007657478802022828,0.33628145102965246,0.0,0.0,0.28759076592589516,0.07526177632933116,0.021902803866696605,0.4865243710888459,0.13793397044094807,0.04733737274570077,0.3218474287118797,0.12620440282516857,0.06552434216086406,52,139.83328914642334
student_binarized,prediction_hamming,0.02,534,0.452,0.05,0.04556099323646504,0.029011165228165957,0.00803036180028497,0.3583729486716606,0.0,0.0,0.291322917967411,0.08110697602355559,0.024419897186979067,0.5068726110738642,0.15229119051320927,0.047053632133154916,0.33254511899789035,0.14656368175184972,0.06543295787316701,40,136.3058545589447
student_binarized,prediction_hamming,0.03,224,0.4406,0.05,0.04749681419894994,0.03150099711100178,0.009748203681366899,0.33773374820780333,0.0,0.0,0.28500617590701344,0.08366631386934711,0.0335408951848883,0.4946299222892607,0.16037414433495517,0.061710714733326066,0.2517186849022605,0.11243775129968561,0.08473455666811112,16,135.09490299224854
student_binarized,prediction_hamming,0.04,247,0.4341,0.05,0.04625894184432946,0.0295901311387858,0.00962072967609903,0.3073213573855421,0.0,0.0,0.2639311040836466,0.07652592841597083,0.024252988313994275,0.4650889157545571,0.14102905236801044,0.05057720146060311,0.2508692964343924,0.14117129869451162,0.059274813864181576,16,114.80994534492493
student_binarized,prediction_hamming,0.05,100,0.451,0.05,0.04060792828127188,0.02542344742232376,0.013606934541725032,0.2981754048420715,0.0,0.0,0.25935316914646156,0.07296050559332053,0.04026380480152379,0.42931173128627614,0.12964129230996832,0.07261685156336446,0.1955776091435672,0.12107119805737854,0.09479053083902288,6,117.15563344955444
student_binarized,prediction_hamming,1e-05,840,0.3983,0.05,0.0436909534644934,0.026834380650858653,0.008964179831913511,0.30745920934921445,0.0,0.0,0.2637213490640916,0.06850279332059457,0.027532228579958674,0.45429938687739346,0.12505611807224465,0.05408440295959634,0.28691229434418175,0.1206809825087193,0.07477673040048533,52,154.88403177261353
student_binarized,support_jaccard,0.0,840,0.3983,0.05,0.0436909534644934,0.026834380650858653,0.008964179831913511,0.30745920934921445,0.0,0.0,0.26367419321754976,0.06850261372143868,0.027534827893829043,0.4540177800332093,0.12496520567483078,0.054038966263775606,0.2862411362276752,0.12092942421311656,0.07489485683811352,52,243.41792178153992
student_binarized,support_jaccard,0.0001,740,0.4056,0.05,0.04543066348758879,0.02877142413408332,0.006840847629458947,0.3294011003077309,0.0,0.0,0.2789362332211166,0.0736030015539412,0.023287999108723808,0.4777362926850289,0.1366146661986909,0.04519906392323948,0.32368172885264834,0.1175410588873412,0.06485997795709177,52,81.19918251037598
