dataset,diversity_fn,repulsion_weight,n_models,accept_rate,eps,mcmc_pred_hamming,ellipsoid_pred_hamming_avg,ellipsoid_pred_hamming_std,mcmc_support_hamming,ellipsoid_support_hamming_avg,ellipsoid_support_hamming_std,mcmc_weight_l1,ellipsoid_weight_l1_avg,ellipsoid_weight_l1_std,mcmc_shape_l1,ellipsoid_shape_l1_avg,ellipsoid_shape_l1_std,mcmc_monotonicity_entropy,ellipsoid_monotonicity_entropy_avg,ellipsoid_monotonicity_entropy_std,n_ellipsoids,runtime_s
fico,prediction_hamming,0.0,99,0.2518,0.05,0.11219670171098743,0.0890946273801931,0.024638132114126784,0.31825412209207515,0.0,0.0,0.11742577729027574,0.15208584862170563,0.04981889152499994,0.2598692525101832,0.6183798722617538,0.2475251512198697,0.2595323470648391,0.3018057589851859,0.07344787571231809,86,1625.2644956111908
fico,prediction_hamming,0.0001,77,0.2646,0.05,0.10359706083390294,0.08560957363454572,0.022871495097316518,0.33303067709980516,0.0,0.0,0.12704791947656502,0.15313946865959432,0.04755295033958036,0.28329412165242013,0.6161593535154932,0.2235502881980276,0.24366951363384617,0.2944752700327993,0.068706204572537,68,630.0149168968201
fico,prediction_hamming,0.001,43,0.2288,0.05,0.10030653377630122,0.07981498540185832,0.02392643166750336,0.32449050428918536,0.0,0.0,0.12393089881033109,0.14073031958315235,0.041972236426929405,0.2787527540456862,0.5606208321639617,0.21525047424634436,0.23682399702943382,0.29172764305540333,0.07284567473483962,38,624.7908930778503
fico,prediction_hamming,0.01,8,0.1814,0.05,0.08325357142857144,0.06155666666666666,0.03244476248485127,0.40405117270788915,0.0,0.0,0.13673281177720611,0.14917160761974238,0.08411665619683832,0.306697530825481,0.6242285232164422,0.3528916849941275,0.20632226261950334,0.24823299417073036,0.1210309366165444,7,700.406311750412
fico,prediction_hamming,0.02,10,0.2038,0.05,0.10675777777777774,0.06624015006879945,0.03157514851059856,0.3915422885572139,0.0,0.0,0.13123960560349035,0.16490137805800262,0.0787309426669989,0.3119372965103334,0.7115271359727537,0.36028840103684456,0.25668468206612843,0.23276497446239836,0.10842540936181663,8,702.9928035736084
fico,prediction_hamming,0.03,7,0.178,0.05,0.11098095238095237,0.050109615384615384,0.031606225487066736,0.41151385927505335,0.0,0.0,0.1309593015682223,0.14879220255216807,0.08590053800448809,0.2724512072549743,0.5975707823963944,0.3595943557610625,0.21028652605970696,0.17743679115906108,0.10524172155294012,4,841.6062891483307
fico,prediction_hamming,0.04,6,0.1719,0.05,0.06785999999999999,0.04999000000000001,0.027014501285534634,0.4288557213930349,0.0,0.0,0.13936785061657156,0.14153570999507462,0.07497512708970193,0.27969685692833857,0.5792535393383447,0.30480733345957334,0.26602833360240824,0.23528684709368983,0.1400048370317618,5,745.8770670890808
fico,prediction_hamming,0.05,7,0.1745,0.05,0.0846952380952381,0.0657521978021978,0.03493346025853416,0.4264392324093817,0.0,0.0,0.13492204552835776,0.15189136745324242,0.08351511799671435,0.29333944579340265,0.6567464502580772,0.4146311708998018,0.24737972474774894,0.23517396204321664,0.13810945580616799,6,726.3767983913422
fico,prediction_hamming,0.1,6,0.1852,0.05,0.10216666666666667,0.03667474747474747,0.02686971725638773,0.436318407960199,0.0,0.0,0.15167311097012073,0.11735848309729686,0.08578645077105437,0.3012179904735632,0.47249817347601336,0.4165013738923185,0.23564530680170492,0.08446105739855392,0.06075322996656449,3,726.5640635490417
fico,prediction_hamming,1e-05,82,0.2358,0.05,0.10354579945799457,0.08964008107372937,0.0253885003083416,0.32618524361031337,0.0,0.0,0.1228019469577837,0.14901827821839495,0.048372042032562,0.2645932730812366,0.561438956122886,0.20903624657862274,0.24471509517062207,0.2849790837110618,0.07589601718786636,76,599.5459022521973
fico,support_jaccard,0.0,95,0.2571,0.05,0.10950804031354983,0.08181613637106078,0.022180957552859537,0.3377011916899266,0.0,0.0,0.1276269722106732,0.14720196387013829,0.05354135065577892,0.27616536121018287,0.594215560547494,0.2607013638522585,0.2524420184357779,0.2994326849069726,0.07554532993261726,78,571.8836333751678
